x1,x2,label
-0.07520373243860969,-0.039743862370401103,0
1.132603387994573,0.9932959033350899,1
1.0975651037547047,1.0588136884306865,1
0.9309751696267483,0.10632853529475944,0
-0.044150435421754765,1.0125680698178083,0
-0.06721309290169246,0.9917491044668817,0
-0.09077258755834527,0.06641717076708041,0
0.7923013822529276,-0.03176730171165292,0
-0.07996295998077503,-0.09760503327486457,0
-0.0008830145086667711,0.9353439416665768,0
1.010472482478881,1.1013402894939253,1
1.1125391329720877,-0.03611132972247709,0
1.0931174190236324,0.018287088460882502,0
1.0208709316850717,0.9758763037123714,1
1.111371077449843,0.06788652234736375,0
1.0013551003427301,0.9728640777990333,1
1.1479869022626152,0.954093496119516,1
0.0892363951038072,-0.04825674288531387,0
1.2069238140254435,0.964111797191284,1
0.850446121106587,0.1927841810844763,0
-0.05643995584611895,-0.012235425912085611,0
0.9397132002686635,-0.15428389122829855,0
1.0777683883106561,-0.10526276930764351,0
0.923333418384062,-0.03770132147399303,0
0.9430494112126708,0.10046295653056037,0
-0.06049756494189469,0.05944554142249481,0
-0.04942973201893964,-0.29814895937079766,0
-0.03132625504773059,1.234325419513539,0
-0.08500920290933915,-0.025763387609570667,0
0.11092767531012529,0.8277411446926278,0
-0.07666171774922705,1.013350898342086,0
-0.015732787440175502,1.0098312807115004,0
0.8445703058487596,0.09244704247514657,0
0.07655891551084887,0.9126009558835242,0
1.0029771510795829,-0.12130722857541854,0
0.9678005131232863,0.9077882445448735,1
0.9740664623584311,1.150751520529853,1
0.8799990481865235,1.062569149802433,1
1.0419863183360019,-0.021108215092669497,0
1.0236961769049218,0.9853622383288684,1
0.02799309937082914,0.034209115274792944,0
-0.012421288860586558,-0.025080287315734286,0
1.1984291890190892,0.9842538060502601,1
1.0679242176230228,-0.0040620657586731505,0
0.004250425153034929,1.0142645188876716,0
0.014955451658765781,-0.0654063428999127,0
1.037962592334027,0.12100053351251583,0
-0.03622778839113804,0.9148130570116955,0
1.0279605859910785,0.9978498710092081,1
-0.04768677968349787,0.9779964775798452,0
1.0821396332101232,0.09138314503748575,0
0.009470842472254446,-0.10528145668629244,0
-0.17790231076603757,0.0016331914367777507,0
1.1148034389793453,0.9540289736407049,1
0.9779222969156013,1.1499535402395487,1
0.0624016892699609,1.089909598586541,0
-0.10098421416574749,0.07074669156846623,0
0.047088035532961356,-0.06383847910425883,0
-0.13739922525570797,1.1022441332513453,0
0.9475620438219345,0.024121841805682723,0
0.9063066345017764,0.8959065846712496,1
-0.0532471672862804,-0.010446641935839145,0
-0.17288907862699857,1.1249984052901256,0
0.0023016175546188324,0.04053079823732164,0
0.11151067534207933,0.048345348680029064,0
-0.10190051456550966,0.09522826343548219,0
0.1527391552537702,0.10452074874256008,0
0.9365645158650917,0.1208486863245236,0
0.9410035908238878,-0.07431636196086547,0
0.07368987215241321,0.1282327808321201,0
0.9688254493379506,1.0260102915093121,1
1.021095002475731,0.9347981596341591,1
1.1263541386211569,1.0412512112819279,1
1.0365715293772222,0.009867511753008646,0
0.890154258795914,-0.12442536925443165,0
0.014871389459379204,1.0098353233173023,0
-0.02726290597769871,0.9907312673355796,0
0.892676535085751,1.0329882978985145,1
1.064397380032422,0.018569161334646055,0
0.0955378077318836,0.0006528416159297,0
-0.12136378422012378,-0.047563491943363505,0
-0.1276481836457171,-0.0021574644485798005,0
0.9702373939310587,0.15771896701625823,0
0.8682994483286451,-0.04864965961546425,0
-0.02254283256695275,-0.12905832279942792,0
0.23318336550254723,0.17044839705784276,0
0.9600204957893386,-0.10032824459506794,0
-0.017493465767044105,1.0507513936648731,0
1.00300645813505,1.0529256033647398,1
0.9692945747724834,0.9794922034456574,1
1.1010066623845867,1.124031693056013,1
0.8970456670853192,0.9848372258012309,1
0.023491157582070335,1.1208250547534917,0
0.08299342626044445,0.20861394299298183,0
-0.07758650741205517,-0.004104628605596088,0
-0.07959503419150121,0.8661548276326564,0
-0.01321206068482336,0.8170693055467292,0
-0.27078822828307136,-0.01806375784687007,0
0.9938790220896375,0.8868022633518923,1
-0.11762918641419413,0.07186989520269695,0
1.019999082997137,0.28849073356620847,0
1.1138812611612967,1.1878734098596282,1
1.1028774910905026,0.9231785722685166,1
1.2094692137039107,0.03329907013431722,0
1.1351467230422725,0.14016575291868102,0
0.027915652767881594,0.9721529863957479,0
-0.11005227481393187,0.8570640568817841,0
1.1584796373413855,0.09409702640822808,0
1.0680201207898352,-0.03350154526530049,0
0.091690831017725,0.023751324179228567,0
-0.04239436743642947,1.0563448169710643,0
1.000799760088736,1.0201561042974558,1
0.06036659371758364,0.11909283508655247,0
0.8759181614329037,0.8462920104873823,1
0.8512551275149287,1.053351827209846,1
-0.04788193318611369,0.9895087488681371,0
1.0644017341402532,-0.0854078124908777,0
0.04921010342866858,0.8073944709602514,0
0.05290173744989893,-0.041771499660051684,0
0.8607864727707365,1.0286169043637332,1
-0.09391283845470687,0.027331745865381514,0
0.9687435716713303,-0.07113503123504096,0
0.08547794421956154,0.8926755453792032,0
0.8325035453216296,-0.005756331188232972,0
0.9703754378632918,1.0146531813969104,1
0.08675722836122372,-0.09994968417443285,0
1.0975491794584595,-0.21485839511495858,0
0.9015738360602951,0.12394278070522669,0
0.0578995617771394,0.03746158377957107,0
-0.2541762887331857,-0.06304932733693129,0
0.8944314561621263,0.09681688634228404,0
-0.007911460766272643,-0.08007019332453946,0
1.0060694007647744,-0.03921048536357499,0
1.0114402726996854,0.9836061160980688,1
0.9334124377727143,0.08206329785885033,0
1.0470400243336682,-0.026407628839797106,0
0.947549538622153,0.8975562639172819,1
0.020601687868207087,1.1141028916,0
0.06729281759566506,0.0068478515128974115,0
0.006249605418300545,1.1251157141879955,0
0.9961025478693463,1.2201889413597033,1
1.1764126024789625,1.104062331888839,1
0.084058574708637,0.05486825358308951,0
0.08144780109130745,1.0745032500245113,0
1.030474906305861,0.9527594391789009,1
0.05273845044227946,-0.07940971924089268,0
1.0656700775916703,1.104409619676315,1
-0.008278663433816799,-0.06852354177845893,0
-0.09289588853407443,0.9034866291708472,0
0.7930760730764165,0.15053805888897365,0
0.12970434875450118,0.8745538969727871,0
0.038904001265823974,0.13461392825008256,0
0.9835594655118888,0.8763631792204116,1
0.9849031213879694,-0.13514980141096686,0
1.0619534443842418,0.008671727033618362,0
0.9784805322582659,0.987437352419225,1
1.1390096672259085,-0.003441003511162389,0
-0.028743299674587677,0.9719690602482478,0
0.025152928262741715,0.03525520932886312,0
0.14848754192600053,1.0795969806858186,0
0.8171386623602083,1.0288815777476021,1
0.05253710810608717,1.0676884621628315,0
-0.060390482043238825,1.0581217246948105,0
1.0404022651992746,-0.027470688708107333,0
0.9702986821285252,0.8966404345354112,1
-0.1499591029355238,-0.07372697599789989,0
0.06790714017556648,1.0065986850919195,0
-0.03487300962842357,1.0912614425166187,0
1.0119513385724614,0.8416733635848872,1
-0.05994869529196596,0.25219115837344047,0
0.9357030002680338,0.07422185034682997,0
-0.07342848528593846,0.024706752482479444,0
1.0753608560947137,0.01726766862652059,0
0.9957186472009684,-0.22576347637114985,0
0.005880360973422604,-0.03945692191118262,0
0.12657675556542775,0.2553053099728257,0
-0.16069441373008167,0.027481138102832172,0
-0.042215350169917294,0.9743526900074232,0
-0.022116187613969274,1.1908914468987635,0
1.0266609162272067,1.086674335319823,1
0.038668046054777055,1.1257358794631815,0
